invoice_no,stock_code,description,category,quantity,invoice_date,unit_price_GBP,revenue_GBP,customer_id,country,current_stock,reorder_point,lead_time_days,stock_status
548833,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,1,2009-12-17,1.18,1.18,C19429,Belgium,108,85,6,Adequate
535210,S10012,HAND WARMER UNION JACK,Gifts,14,2009-12-18,1.89,26.48,C17800,United Kingdom,254,60,3,Adequate
530761,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,43,2009-12-18,4.03,173.4,C18403,United Kingdom,191,64,15,Adequate
558177,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,5,2009-12-18,2.0,9.99,C14256,United Kingdom,280,35,16,Adequate
597401,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,3,2009-12-18,2.86,8.59,C11600,France,189,53,4,Adequate
562075,S10003,PARTY BUNTING,Party,10,2009-12-18,4.93,49.32,C18223,Spain,229,56,6,Adequate
598326,S10002,JUMBO BAG RED RETROSPOT,Bags,3,2009-12-18,1.75,5.26,C15941,United Kingdom,215,51,16,Adequate
597194,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,5,2009-12-18,2.35,11.74,C15949,United Kingdom,144,62,16,Adequate
523647,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,21,2009-12-18,1.2,25.27,C14716,United Kingdom,108,85,6,Adequate
593248,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,7,2009-12-18,1.23,8.64,C10901,United Kingdom,237,65,5,Adequate
564519,S10002,JUMBO BAG RED RETROSPOT,Bags,1,2009-12-19,1.83,1.83,C14340,United Kingdom,215,51,16,Adequate
584964,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,3,2009-12-19,12.07,36.2,C16005,France,90,78,17,Adequate
511433,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,10,2009-12-19,3.89,38.87,C14839,Australia,191,64,15,Adequate
511856,S10004,LUNCH BAG RED RETROSPOT,Bags,7,2009-12-19,1.53,10.72,C17318,United Kingdom,154,86,9,Adequate
569393,S10002,JUMBO BAG RED RETROSPOT,Bags,10,2009-12-19,1.72,17.25,C13344,United Kingdom,215,51,16,Adequate
582397,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,14,2009-12-19,4.12,57.73,C14122,United Kingdom,191,64,15,Adequate
555797,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,7,2009-12-19,1.24,8.68,C18842,United Kingdom,108,85,6,Adequate
552830,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,86,2009-12-19,1.75,150.88,C19806,United Kingdom,163,71,12,Adequate
547731,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,43,2009-12-19,4.22,181.31,C15343,United Kingdom,191,64,15,Adequate
527879,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,1,2009-12-19,12.88,12.88,C14810,United Kingdom,90,78,17,Adequate
586603,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,3,2009-12-20,3.03,9.09,C12153,United Kingdom,28,22,3,Adequate
534664,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,3,2009-12-20,1.65,4.96,C18668,United Kingdom,163,71,12,Adequate
593848,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,3,2009-12-20,4.61,13.83,C13015,United Kingdom,114,46,12,Adequate
568382,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,3,2009-12-20,4.71,14.12,C17844,United Kingdom,114,46,12,Adequate
521428,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,5,2009-12-20,1.3,6.52,C17369,United Kingdom,108,85,6,Adequate
599644,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2009-12-20,1.2,1.2,C13081,United Kingdom,237,65,5,Adequate
593787,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,1,2009-12-20,6.49,6.49,C17424,United Kingdom,196,86,18,Adequate
590563,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2009-12-20,1.29,1.29,C16289,Germany,237,65,5,Adequate
588441,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,1,2009-12-21,1.94,1.94,C18175,United Kingdom,280,35,16,Adequate
563057,S10015,PINK CHERRY LIGHTS,Lighting,7,2009-12-21,7.02,49.14,C13429,Australia,107,31,4,Adequate
531913,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,5,2009-12-21,4.71,23.56,C14830,United Kingdom,114,46,12,Adequate
595693,S10012,HAND WARMER UNION JACK,Gifts,43,2009-12-21,1.8,77.31,C17270,United Kingdom,254,60,3,Adequate
526852,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,1,2009-12-21,3.47,3.47,C14819,United Kingdom,275,90,18,Adequate
567984,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,43,2009-12-21,3.53,151.99,C14143,United Kingdom,275,90,18,Adequate
538507,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,1,2009-12-21,2.56,2.56,C15920,Germany,144,62,16,Adequate
551396,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,10,2009-12-21,3.81,38.12,C11208,Belgium,128,80,3,Adequate
539725,S10012,HAND WARMER UNION JACK,Gifts,3,2009-12-21,1.71,5.12,C11247,Australia,254,60,3,Adequate
535531,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,18,2009-12-21,2.97,53.53,C17979,United Kingdom,28,22,3,Adequate
563769,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,1,2009-12-22,4.0,4.0,C11400,United Kingdom,191,64,15,Adequate
571036,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,64,2009-12-22,2.56,163.7,C13030,United Kingdom,188,34,9,Adequate
511685,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,1,2009-12-22,1.7,1.7,C14206,United Kingdom,280,35,16,Adequate
547700,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,3,2009-12-22,3.16,9.49,C18513,United Kingdom,275,90,18,Adequate
564663,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,5,2009-12-22,1.64,8.18,C14858,Germany,163,71,12,Adequate
594404,S10012,HAND WARMER UNION JACK,Gifts,14,2009-12-22,1.87,26.24,C17153,Netherlands,254,60,3,Adequate
543930,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,64,2009-12-22,2.67,170.76,C17875,United Kingdom,189,53,4,Adequate
590537,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,5,2009-12-22,1.21,6.07,C13224,United Kingdom,237,65,5,Adequate
539330,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,14,2009-12-22,2.53,35.38,C16120,United Kingdom,144,62,16,Adequate
563161,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,14,2009-12-23,4.59,64.31,C19571,United Kingdom,114,46,12,Adequate
599783,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,7,2009-12-23,1.34,9.4,C17080,United Kingdom,237,65,5,Adequate
588600,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,10,2009-12-23,3.92,39.2,C18534,Netherlands,52,71,8,Low
557633,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,1,2009-12-23,2.41,2.41,C14727,United Kingdom,188,34,9,Adequate
524472,S10012,HAND WARMER UNION JACK,Gifts,5,2009-12-23,2.04,10.22,C19632,United Kingdom,254,60,3,Adequate
543324,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,18,2009-12-23,4.35,78.38,C18056,United Kingdom,191,64,15,Adequate
582085,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,5,2009-12-23,1.19,5.95,C16427,United Kingdom,108,85,6,Adequate
599678,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,21,2009-12-23,2.79,58.49,C18928,Belgium,189,53,4,Adequate
594424,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,18,2009-12-23,13.09,235.65,C11180,United Kingdom,90,78,17,Adequate
579061,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,21,2009-12-23,2.85,59.82,C10879,Australia,28,22,3,Adequate
581678,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,1,2009-12-23,2.61,2.61,C16839,United Kingdom,189,53,4,Adequate
522511,S10012,HAND WARMER UNION JACK,Gifts,3,2009-12-23,1.86,5.57,C11422,United Kingdom,254,60,3,Adequate
544044,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,1,2009-12-23,3.33,3.33,C12852,United Kingdom,275,90,18,Adequate
582863,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,86,2009-12-23,1.34,115.45,C12962,United Kingdom,237,65,5,Adequate
585128,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,3,2009-12-24,3.06,9.18,C17530,United Kingdom,28,22,3,Adequate
516287,S10015,PINK CHERRY LIGHTS,Lighting,5,2009-12-24,6.73,33.64,C18634,United Kingdom,107,31,4,Adequate
561187,S10002,JUMBO BAG RED RETROSPOT,Bags,3,2009-12-24,1.69,5.06,C13506,United Kingdom,215,51,16,Adequate
556530,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,1,2009-12-24,4.94,4.94,C17799,United Kingdom,114,46,12,Adequate
548578,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,3,2009-12-24,1.16,3.49,C17508,Australia,108,85,6,Adequate
574525,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,1,2009-12-24,3.22,3.22,C18439,Australia,128,80,3,Adequate
574461,S10012,HAND WARMER UNION JACK,Gifts,5,2009-12-24,1.85,9.24,C12978,United Kingdom,254,60,3,Adequate
574477,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,64,2009-12-24,12.77,817.45,C11497,Belgium,90,78,17,Adequate
591328,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,10,2009-12-24,7.63,76.3,C14187,United Kingdom,196,86,18,Adequate
519648,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,14,2009-12-24,1.23,17.23,C19763,United Kingdom,237,65,5,Adequate
539210,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,5,2009-12-24,7.53,37.63,C14943,United Kingdom,196,86,18,Adequate
573910,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,18,2009-12-24,7.8,140.35,C11547,Spain,196,86,18,Adequate
593272,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,21,2009-12-25,1.95,41.05,C11990,United Kingdom,280,35,16,Adequate
552844,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,64,2009-12-25,1.22,78.08,C13146,United Kingdom,108,85,6,Adequate
545715,S10004,LUNCH BAG RED RETROSPOT,Bags,1,2009-12-25,1.85,1.85,C11746,United Kingdom,154,86,9,Adequate
530564,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,21,2009-12-25,2.03,42.66,C12760,United Kingdom,280,35,16,Adequate
548913,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,3,2009-12-25,4.53,13.6,C16961,United Kingdom,191,64,15,Adequate
555262,S10012,HAND WARMER UNION JACK,Gifts,5,2009-12-25,1.91,9.54,C14636,United Kingdom,254,60,3,Adequate
518603,S10002,JUMBO BAG RED RETROSPOT,Bags,5,2009-12-25,1.82,9.08,C19017,United Kingdom,215,51,16,Adequate
524936,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,10,2009-12-25,2.41,24.14,C10022,Australia,188,34,9,Adequate
538569,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,7,2009-12-25,2.83,19.79,C15648,United Kingdom,28,22,3,Adequate
592040,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,1,2009-12-25,1.22,1.22,C18250,France,108,85,6,Adequate
593400,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,18,2009-12-26,2.8,50.44,C11679,United Kingdom,28,22,3,Adequate
523853,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,5,2009-12-26,1.7,8.5,C17782,United Kingdom,163,71,12,Adequate
550968,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,1,2009-12-26,2.49,2.49,C11629,United Kingdom,188,34,9,Adequate
530791,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,5,2009-12-26,3.42,17.12,C11525,United Kingdom,128,80,3,Adequate
592419,S10002,JUMBO BAG RED RETROSPOT,Bags,7,2009-12-26,1.65,11.54,C16585,Belgium,215,51,16,Adequate
553657,S10012,HAND WARMER UNION JACK,Gifts,1,2009-12-26,1.86,1.86,C13157,United Kingdom,254,60,3,Adequate
547008,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,3,2009-12-26,4.12,12.36,C15817,Netherlands,52,71,8,Low
547264,S10004,LUNCH BAG RED RETROSPOT,Bags,172,2009-12-26,1.7,292.6,C10620,United Kingdom,154,86,9,Adequate
578510,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,21,2009-12-26,1.31,27.46,C13585,Germany,237,65,5,Adequate
568029,S10003,PARTY BUNTING,Party,1,2009-12-26,5.0,5.0,C14651,United Kingdom,229,56,6,Adequate
532064,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,7,2009-12-26,2.34,16.41,C10715,United Kingdom,144,62,16,Adequate
576290,S10002,JUMBO BAG RED RETROSPOT,Bags,5,2009-12-26,1.5,7.5,C18297,United Kingdom,215,51,16,Adequate
597242,S10003,PARTY BUNTING,Party,7,2009-12-26,5.47,38.26,C17788,United Kingdom,229,56,6,Adequate
525084,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,5,2009-12-27,2.48,12.41,C16699,United Kingdom,144,62,16,Adequate
555841,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,1,2009-12-27,2.86,2.86,C10728,United Kingdom,28,22,3,Adequate
548858,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,3,2009-12-27,1.27,3.8,C12543,United Kingdom,108,85,6,Adequate
528698,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,2009-12-27,1.74,1.74,C13152,Belgium,163,71,12,Adequate
555561,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,7,2009-12-27,3.05,21.35,C10696,United Kingdom,28,22,3,Adequate
555016,S10012,HAND WARMER UNION JACK,Gifts,21,2009-12-27,2.01,42.3,C14229,United Kingdom,254,60,3,Adequate
528681,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,172,2009-12-27,2.96,508.49,C18598,United Kingdom,189,53,4,Adequate
580070,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,43,2009-12-27,3.25,139.86,C17165,United Kingdom,128,80,3,Adequate
546447,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,86,2009-12-27,2.67,229.92,C19771,United Kingdom,144,62,16,Adequate
560637,S10004,LUNCH BAG RED RETROSPOT,Bags,1,2009-12-28,1.62,1.62,C15185,United Kingdom,154,86,9,Adequate
594463,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,14,2009-12-28,2.53,35.45,C12348,United Kingdom,144,62,16,Adequate
596631,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,3,2009-12-28,3.2,9.61,C13314,United Kingdom,275,90,18,Adequate
599048,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,21,2009-12-28,3.1,65.16,C10515,United Kingdom,275,90,18,Adequate
551096,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,18,2009-12-28,1.25,22.46,C12144,United Kingdom,108,85,6,Adequate
555228,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,5,2009-12-28,1.61,8.05,C13425,United Kingdom,163,71,12,Adequate
544817,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,5,2009-12-28,1.31,6.54,C17263,United Kingdom,108,85,6,Adequate
543624,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,3,2009-12-28,4.19,12.57,C19144,United Kingdom,191,64,15,Adequate
571937,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,3,2009-12-28,3.0,8.99,C11745,United Kingdom,28,22,3,Adequate
560295,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,86,2009-12-28,2.72,234.29,C12184,United Kingdom,144,62,16,Adequate
512837,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,21,2009-12-29,1.71,35.96,C13428,United Kingdom,280,35,16,Adequate
542120,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,3,2009-12-29,2.36,7.08,C11071,United Kingdom,188,34,9,Adequate
542688,S10012,HAND WARMER UNION JACK,Gifts,3,2009-12-29,1.87,5.6,C11187,Australia,254,60,3,Adequate
549753,S10012,HAND WARMER UNION JACK,Gifts,1,2009-12-29,1.88,1.88,C10499,United Kingdom,254,60,3,Adequate
545034,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,86,2009-12-29,1.32,113.43,C12549,United Kingdom,237,65,5,Adequate
542733,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,21,2009-12-29,3.08,64.64,C19688,United Kingdom,28,22,3,Adequate
598246,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,7,2009-12-29,12.81,89.68,C16081,United Kingdom,90,78,17,Adequate
569907,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,10,2009-12-29,4.31,43.14,C17147,United Kingdom,191,64,15,Adequate
518761,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,14,2009-12-30,1.72,24.05,C15745,United Kingdom,163,71,12,Adequate
592117,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,3,2009-12-30,2.55,7.64,C10820,Netherlands,189,53,4,Adequate
513445,S10012,HAND WARMER UNION JACK,Gifts,43,2009-12-30,1.84,78.93,C19191,United Kingdom,254,60,3,Adequate
564714,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,7,2009-12-30,1.87,13.11,C18765,United Kingdom,280,35,16,Adequate
520948,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,1,2009-12-30,2.81,2.81,C15245,United Kingdom,189,53,4,Adequate
571350,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,5,2009-12-30,4.44,22.18,C11698,Spain,114,46,12,Adequate
598423,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,10,2009-12-31,3.98,39.8,C13042,United Kingdom,191,64,15,Adequate
564656,S10002,JUMBO BAG RED RETROSPOT,Bags,5,2009-12-31,1.63,8.15,C13256,United Kingdom,215,51,16,Adequate
533649,S10003,PARTY BUNTING,Party,10,2009-12-31,5.44,54.37,C17996,United Kingdom,229,56,6,Adequate
533855,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,21,2009-12-31,1.2,25.17,C12187,United Kingdom,108,85,6,Adequate
518903,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,14,2009-12-31,1.32,18.53,C11778,United Kingdom,237,65,5,Adequate
539716,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,10,2009-12-31,3.66,36.59,C10048,Netherlands,128,80,3,Adequate
584654,S10002,JUMBO BAG RED RETROSPOT,Bags,7,2009-12-31,1.65,11.58,C11494,United Kingdom,215,51,16,Adequate
571113,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,3,2009-12-31,2.66,7.97,C19365,United Kingdom,189,53,4,Adequate
538950,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,5,2009-12-31,1.28,6.41,C16467,United Kingdom,108,85,6,Adequate
591866,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,3,2009-12-31,2.78,8.33,C19542,United Kingdom,189,53,4,Adequate
567551,S10002,JUMBO BAG RED RETROSPOT,Bags,31,2010-01-01,1.58,48.95,C10918,United Kingdom,215,51,16,Adequate
572214,S10004,LUNCH BAG RED RETROSPOT,Bags,15,2010-01-01,1.6,23.93,C10350,United Kingdom,154,86,9,Adequate
581039,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2010-01-01,1.73,3.46,C11926,United Kingdom,163,71,12,Adequate
577888,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,13,2010-01-01,1.31,17.01,C11917,United Kingdom,237,65,5,Adequate
594695,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,10,2010-01-01,4.18,41.81,C15266,United Kingdom,191,64,15,Adequate
551951,S10012,HAND WARMER UNION JACK,Gifts,62,2010-01-01,1.84,114.3,C19501,United Kingdom,254,60,3,Adequate
565036,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,3,2010-01-01,1.29,3.88,C16010,United Kingdom,237,65,5,Adequate
546194,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,10,2010-01-02,2.53,25.28,C13959,United Kingdom,144,62,16,Adequate
569422,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,5,2010-01-02,2.71,13.54,C15269,United Kingdom,189,53,4,Adequate
518316,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,2010-01-02,1.63,1.63,C15692,Australia,163,71,12,Adequate
555486,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,1,2010-01-02,7.35,7.35,C17240,United Kingdom,196,86,18,Adequate
527244,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,2010-01-02,1.92,1.92,C15177,United Kingdom,163,71,12,Adequate
511314,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,2,2010-01-02,2.72,5.45,C17903,United Kingdom,189,53,4,Adequate
580090,S10015,PINK CHERRY LIGHTS,Lighting,2,2010-01-02,7.42,14.85,C14766,United Kingdom,107,31,4,Adequate
591741,S10002,JUMBO BAG RED RETROSPOT,Bags,10,2010-01-02,1.79,17.89,C17455,United Kingdom,215,51,16,Adequate
570230,S10012,HAND WARMER UNION JACK,Gifts,10,2010-01-02,1.83,18.33,C14104,United Kingdom,254,60,3,Adequate
535936,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,62,2010-01-03,3.45,214.05,C11501,Germany,275,90,18,Adequate
525529,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2010-01-03,1.7,3.4,C15668,United Kingdom,163,71,12,Adequate
552129,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,31,2010-01-03,1.15,35.63,C12823,United Kingdom,108,85,6,Adequate
583421,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,7,2010-01-03,7.06,49.39,C10067,United Kingdom,196,86,18,Adequate
544341,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,5,2010-01-03,3.4,16.99,C19523,Netherlands,128,80,3,Adequate
518511,S10012,HAND WARMER UNION JACK,Gifts,7,2010-01-03,1.81,12.67,C16676,United Kingdom,254,60,3,Adequate
582713,S10015,PINK CHERRY LIGHTS,Lighting,10,2010-01-03,7.61,76.07,C17944,United Kingdom,107,31,4,Adequate
560960,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,2,2010-01-03,4.59,9.19,C10763,United Kingdom,114,46,12,Adequate
553423,S10012,HAND WARMER UNION JACK,Gifts,10,2010-01-03,2.03,20.3,C15572,United Kingdom,254,60,3,Adequate
572578,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,10,2010-01-03,1.81,18.06,C18669,United Kingdom,280,35,16,Adequate
565379,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,124,2010-01-03,1.37,169.82,C14613,United Kingdom,237,65,5,Adequate
571357,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,31,2010-01-03,3.48,107.75,C15039,United Kingdom,275,90,18,Adequate
514978,S10003,PARTY BUNTING,Party,7,2010-01-04,5.09,35.63,C11023,United Kingdom,229,56,6,Adequate
579436,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,10,2010-01-04,12.42,124.24,C15838,United Kingdom,90,78,17,Adequate
592219,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,31,2010-01-04,3.49,108.12,C15576,United Kingdom,275,90,18,Adequate
512269,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,46,2010-01-04,1.36,62.37,C14738,United Kingdom,108,85,6,Adequate
519125,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,13,2010-01-04,2.73,35.49,C16814,United Kingdom,189,53,4,Adequate
547096,S10012,HAND WARMER UNION JACK,Gifts,10,2010-01-04,1.82,18.19,C12426,United Kingdom,254,60,3,Adequate
528609,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,1,2010-01-04,3.35,3.35,C16758,Netherlands,128,80,3,Adequate
591993,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,13,2010-01-04,2.97,38.65,C14742,United Kingdom,189,53,4,Adequate
566184,S10004,LUNCH BAG RED RETROSPOT,Bags,2,2010-01-04,1.72,3.44,C11531,United Kingdom,154,86,9,Adequate
560521,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,5,2010-01-04,2.73,13.67,C14699,United Kingdom,144,62,16,Adequate
586544,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,3,2010-01-04,1.72,5.15,C11401,United Kingdom,163,71,12,Adequate
517709,S10012,HAND WARMER UNION JACK,Gifts,3,2010-01-05,1.85,5.56,C15858,United Kingdom,254,60,3,Adequate
536376,S10002,JUMBO BAG RED RETROSPOT,Bags,2,2010-01-05,1.68,3.37,C10654,United Kingdom,215,51,16,Adequate
598683,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,15,2010-01-05,13.43,201.48,C18966,United Kingdom,90,78,17,Adequate
594768,S10012,HAND WARMER UNION JACK,Gifts,10,2010-01-05,1.83,18.27,C16622,United Kingdom,254,60,3,Adequate
534857,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,5,2010-01-05,8.17,40.87,C16053,France,196,86,18,Adequate
537945,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,7,2010-01-05,2.8,19.6,C15511,Netherlands,189,53,4,Adequate
559865,S10002,JUMBO BAG RED RETROSPOT,Bags,62,2010-01-05,1.45,89.99,C13823,Spain,215,51,16,Adequate
517465,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,3,2010-01-05,2.66,7.99,C17631,United Kingdom,144,62,16,Adequate
574095,S10015,PINK CHERRY LIGHTS,Lighting,5,2010-01-05,6.51,32.54,C18801,Netherlands,107,31,4,Adequate
533590,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,5,2010-01-05,1.93,9.65,C10384,United Kingdom,280,35,16,Adequate
515436,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,31,2010-01-05,1.31,40.5,C18909,United Kingdom,108,85,6,Adequate
583463,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,3,2010-01-06,1.27,3.81,C13158,United Kingdom,237,65,5,Adequate
574814,S10012,HAND WARMER UNION JACK,Gifts,62,2010-01-06,1.9,117.82,C10191,United Kingdom,254,60,3,Adequate
510815,S10004,LUNCH BAG RED RETROSPOT,Bags,2,2010-01-06,1.74,3.48,C18161,Belgium,154,86,9,Adequate
560927,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,2010-01-06,1.65,1.65,C16785,United Kingdom,163,71,12,Adequate
520419,S10003,PARTY BUNTING,Party,2,2010-01-06,5.15,10.29,C12743,United Kingdom,229,56,6,Adequate
